pm2.5,pm10,no,no2,co,nox,ozone,timestamp,benzene,eth_benzene,toluene,mp_xylene,xylene
5.27,13.46,47.19,24.97,2.47,51.65,,2024-07-24 08:45:00,,,,,
5.27,13.46,46.29,23.42,2.35,50.09,,2024-07-24 09:00:00,,,,,
5.27,13.46,38.53,21.46,1.61,42.74,,2024-07-24 09:15:00,,,,,
6.53,17.25,28.74,21.87,1.07,35.0,,2024-07-24 09:30:00,,,,,
8.53,23.23,29.98,22.15,0.93,36.16,,2024-07-24 09:45:00,,,,,
8.53,23.23,40.23,22.53,1.15,44.69,,2024-07-24 10:00:00,,,,,
8.53,23.23,35.67,22.49,1.04,40.97,,2024-07-24 10:15:00,,,,,
7.56,19.99,23.04,20.54,0.4,29.66,,2024-07-24 10:30:00,,,,,
5.85,15.18,14.27,19.27,0.16,21.85,,2024-07-24 10:45:00,,,,,
5.85,15.18,16.15,20.1,0.34,23.82,,2024-07-24 11:00:00,,,,,
5.85,15.18,38.44,23.64,1.19,43.83,,2024-07-24 11:15:00,,,,,
6.13,16.05,23.32,21.85,0.41,30.58,,2024-07-24 11:30:00,,,,,
6.61,17.47,41.28,22.04,1.17,45.29,,2024-07-24 11:45:00,,,,,
6.61,17.47,48.94,24.19,1.46,52.66,,2024-07-24 12:00:00,,,,,
6.61,17.47,26.05,22.01,0.5,32.88,,2024-07-24 12:15:00,,,,,
6.16,16.2,23.26,21.39,0.25,30.29,,2024-07-24 12:30:00,,,,,
5.38,13.8,37.9,23.85,1.0,43.5,,2024-07-24 12:45:00,,,,,
5.38,13.8,31.21,22.81,0.49,37.51,,2024-07-24 13:00:00,,,,,
5.38,13.8,41.54,22.69,0.96,45.84,,2024-07-24 13:15:00,,,,,
6.15,16.17,35.58,25.4,1.02,42.44,,2024-07-24 13:30:00,,,,,
7.42,19.91,40.09,23.25,1.59,44.96,,2024-07-24 13:45:00,,,,,
7.42,19.91,39.33,24.6,1.91,45.06,,2024-07-24 14:00:00,,,,,
7.42,19.91,41.24,23.87,1.97,46.23,,2024-07-24 14:15:00,,,,,
9.29,26.44,40.35,22.71,1.9,44.89,,2024-07-24 14:30:00,,,,,
12.18,34.18,36.88,21.45,1.99,41.39,,2024-07-24 14:45:00,,,,,
12.18,34.18,38.99,21.99,2.02,43.4,11.3,2024-07-24 15:00:00,,,,,
12.18,34.18,32.58,21.62,1.94,37.99,11.58,2024-07-24 15:15:00,,,,,
12.0,33.61,35.33,22.86,1.87,40.88,11.5,2024-07-24 15:30:00,,,,,
11.68,32.69,41.79,24.85,2.04,47.19,10.53,2024-07-24 15:45:00,,,,,
11.68,32.69,19.75,25.28,1.62,29.5,9.49,2024-07-24 16:00:00,,,,,
11.68,32.69,25.44,24.57,1.59,33.75,10.51,2024-07-24 16:15:00,,,,,
11.04,30.55,24.77,23.24,1.88,32.5,11.9,2024-07-24 16:30:00,,,,,
9.97,27.57,47.96,24.12,2.22,51.82,11.05,2024-07-24 16:45:00,,,,,
9.97,27.57,35.0,22.6,2.24,40.48,9.51,2024-07-24 17:00:00,,,,,
9.97,27.57,33.97,22.38,2.27,39.52,10.94,2024-07-24 17:15:00,,,,,
9.09,24.9,24.43,21.9,2.0,31.51,10.61,2024-07-24 17:30:00,,,,,
7.48,20.09,15.27,20.65,1.62,23.4,11.14,2024-07-24 17:45:00,,,,,
7.48,20.09,46.61,24.44,2.99,50.89,10.97,2024-07-24 18:00:00,,,,,
7.48,20.09,27.32,23.64,2.31,34.79,10.76,2024-07-24 18:15:00,,,,,
7.06,18.59,36.44,23.31,2.63,42.02,10.83,2024-07-24 18:30:00,,,,,
6.26,16.41,22.12,21.9,1.99,29.63,11.05,2024-07-24 18:45:00,,,,,
6.26,16.41,15.22,19.74,1.72,22.88,11.8,2024-07-24 19:00:00,,,,,
6.26,16.41,31.78,19.84,2.3,36.39,11.85,2024-07-24 19:15:00,,,,,
6.19,16.14,26.39,20.98,2.54,32.61,11.18,2024-07-24 19:30:00,,,,,
6.07,15.85,38.21,22.26,3.12,42.9,11.02,2024-07-24 19:45:00,,,,,
6.07,15.85,31.04,21.75,3.12,36.81,10.86,2024-07-24 20:00:00,,,,,
6.07,15.85,45.11,24.07,3.34,49.48,10.7,2024-07-24 20:15:00,,,,,
6.88,18.48,28.39,22.17,2.59,34.88,10.6,2024-07-24 20:30:00,,,,,
8.36,22.72,39.15,23.33,2.79,44.24,10.77,2024-07-24 20:45:00,,,,,
8.36,22.72,37.88,23.12,2.7,43.09,10.87,2024-07-24 21:00:00,,,,,
8.36,22.72,17.1,19.68,1.84,24.37,10.8,2024-07-24 21:15:00,,,,,
7.58,20.29,22.67,19.47,1.99,28.79,10.77,2024-07-24 21:30:00,,,,,
6.16,16.11,51.83,25.3,2.87,55.59,10.87,2024-07-24 21:45:00,,,,,
6.16,16.11,40.84,24.06,2.75,46.0,10.87,2024-07-24 22:00:00,,,,,
6.16,16.11,42.95,25.03,2.53,48.23,10.98,2024-07-24 22:15:00,,,,,
5.97,15.55,37.08,23.17,2.17,42.47,10.78,2024-07-24 22:30:00,,,,,
5.65,14.6,38.5,22.35,2.11,43.19,10.84,2024-07-24 22:45:00,,,,,
5.65,14.6,27.59,21.03,1.86,33.61,10.91,2024-07-24 23:00:00,,,,,
5.65,14.6,21.91,20.14,1.74,28.53,10.72,2024-07-24 23:15:00,,,,,
5.15,13.15,18.46,19.44,1.67,25.35,10.82,2024-07-24 23:30:00,,,,,
4.32,10.61,21.83,21.17,1.7,29.01,9.53,2024-07-25 00:00:00,,,,,
4.32,10.61,20.8,22.26,1.71,28.75,10.51,2024-07-25 00:15:00,,,,,
4.36,10.73,14.33,20.44,1.57,22.52,5.6,2024-07-25 00:30:00,,,,,
4.42,10.91,21.82,20.87,1.82,28.84,9.66,2024-07-25 00:45:00,,,,,
4.42,10.91,16.84,20.26,1.58,24.47,9.71,2024-07-25 01:00:00,,,,,
4.42,10.91,14.72,19.22,1.64,22.19,10.18,2024-07-25 01:15:00,,,,,
4.17,10.16,26.34,20.07,1.7,32.09,11.06,2024-07-25 01:30:00,,,,,
3.75,8.89,18.19,20.06,1.65,25.46,10.28,2024-07-25 01:45:00,,,,,
3.75,8.89,20.39,20.58,1.51,27.53,10.43,2024-07-25 02:00:00,,,,,
3.75,8.89,24.16,20.89,1.68,30.75,10.69,2024-07-25 02:15:00,,,,,
3.57,8.47,23.99,22.58,1.65,31.52,9.98,2024-07-25 02:30:00,,,,,
3.18,7.19,22.16,20.94,1.56,29.15,11.06,2024-07-25 02:45:00,,,,,
3.18,7.19,19.33,19.1,1.6,25.88,9.83,2024-07-25 03:00:00,,,,,
3.18,7.19,19.77,19.64,1.64,26.52,10.76,2024-07-25 03:15:00,,,,,
3.25,7.39,18.08,20.58,1.65,25.65,10.77,2024-07-25 03:30:00,,,,,
3.35,7.7,13.05,18.38,1.56,20.39,11.11,2024-07-25 03:45:00,,,,,
3.35,7.7,20.67,18.68,1.59,26.74,11.19,2024-07-25 04:00:00,,,,,
3.35,7.7,14.94,19.03,1.59,22.26,11.11,2024-07-25 04:15:00,,,,,
3.41,7.88,20.03,18.93,1.67,26.36,10.9,2024-07-25 04:30:00,,,,,
3.51,8.17,18.61,19.32,1.54,25.41,10.65,2024-07-25 04:45:00,,,,,
3.51,8.17,27.98,20.2,1.69,33.49,10.73,2024-07-25 05:00:00,,,,,
3.51,8.17,61.54,23.05,2.06,62.29,11.54,2024-07-25 05:15:00,,,,,
3.52,8.21,30.4,19.54,1.72,35.11,12.1,2024-07-25 05:30:00,,,,,
3.55,8.28,26.81,20.71,1.88,32.81,10.72,2024-07-25 05:45:00,,,,,
3.55,8.28,37.91,20.86,1.91,41.92,10.87,2024-07-25 06:00:00,,,,,
3.55,8.28,45.4,22.27,1.97,48.75,10.84,2024-07-25 06:15:00,,,,,
4.5,10.95,37.22,23.57,1.94,42.8,10.98,2024-07-25 06:30:00,,,,,
6.12,16.0,27.47,25.48,1.89,35.88,12.47,2024-07-25 06:45:00,,,,,
6.12,16.0,30.13,25.61,2.03,38.11,13.05,2024-07-25 07:00:00,,,,,
6.12,16.0,34.45,25.57,2.28,41.61,11.62,2024-07-25 07:15:00,,,,,
7.05,18.66,36.19,25.42,2.16,42.95,11.2,2024-07-25 07:30:00,,,,,
8.61,23.48,39.13,22.74,2.41,43.91,11.38,2024-07-25 07:45:00,,,,,
8.61,23.48,65.25,24.0,2.96,65.82,11.15,2024-07-25 08:00:00,,,,,
8.61,23.48,53.4,23.0,3.21,55.64,12.11,2024-07-25 08:15:00,,,,,
7.76,20.87,38.56,23.13,2.9,43.66,11.6,2024-07-25 08:30:00,,,,,
6.34,16.65,24.12,21.93,2.12,31.27,11.28,2024-07-25 08:45:00,,,,,
6.34,16.65,21.08,21.97,2.28,28.82,11.0,2024-07-25 09:00:00,,,,,
6.34,16.65,15.59,21.17,2.01,23.94,11.04,2024-07-25 09:15:00,,,,,
7.25,19.29,12.67,20.9,1.93,21.42,11.08,2024-07-25 09:30:00,,,,,
8.85,24.18,17.93,20.45,2.29,25.45,11.32,2024-07-25 09:45:00,,,,,
8.85,24.18,51.38,26.55,3.59,55.9,5.73,2024-07-25 10:00:00,,,,,
8.85,24.18,55.42,24.67,3.25,58.18,11.12,2024-07-25 10:15:00,,,,,
8.77,23.95,35.39,22.32,2.66,40.64,11.22,2024-07-25 10:30:00,,,,,
8.64,23.57,21.04,21.56,2.31,28.58,11.02,2024-07-25 10:45:00,,,,,
8.64,23.57,27.05,23.14,2.33,34.3,11.27,2024-07-25 11:00:00,,,,,
8.64,23.57,14.44,21.26,2.17,23.05,5.88,2024-07-25 11:15:00,,,,,
8.34,22.68,30.64,22.18,2.39,36.7,10.98,2024-07-25 11:30:00,,,,,
7.85,21.18,16.26,20.84,1.99,24.3,10.89,2024-07-25 11:45:00,,,,,
7.85,21.18,20.77,21.99,2.07,28.59,10.88,2024-07-25 12:00:00,,,,,
7.85,21.18,25.15,22.14,2.5,32.23,11.05,2024-07-25 12:15:00,,,,,
7.0,18.58,24.46,21.5,2.15,31.32,10.51,2024-07-25 12:30:00,,,,,
5.42,13.89,17.2,20.21,2.01,24.74,10.71,2024-07-25 12:45:00,,,,,
5.42,13.89,16.94,19.79,1.95,24.3,10.8,2024-07-25 13:00:00,,,,,
5.01,12.84,18.6,20.67,2.06,26.12,10.93,2024-07-25 13:30:00,,,,,
4.22,10.3,10.5,19.26,1.89,18.78,10.9,2024-07-25 13:45:00,,,,,
4.22,10.3,21.67,21.08,2.19,28.83,10.84,2024-07-25 14:00:00,,,,,
4.22,10.3,27.66,23.86,2.38,35.18,10.71,2024-07-25 14:15:00,,,,,
4.9,12.28,31.64,23.44,2.56,38.19,10.82,2024-07-25 14:30:00,,,,,
6.05,15.79,29.5,23.13,2.53,36.29,5.57,2024-07-25 14:45:00,,,,,
6.05,15.79,35.9,22.8,2.81,41.32,11.06,2024-07-25 15:00:00,,,,,
6.05,15.79,44.81,24.33,3.01,49.37,10.06,2024-07-25 15:15:00,,,,,
5.5,13.92,38.56,24.51,2.73,44.38,10.03,2024-07-25 15:30:00,,,,,
4.56,11.31,23.72,21.51,2.32,30.72,10.97,2024-07-25 15:45:00,,,,,
4.56,11.31,19.12,20.96,2.09,26.69,11.04,2024-07-25 16:00:00,,,,,
4.56,11.31,14.78,20.6,2.12,22.98,11.1,2024-07-25 16:15:00,,,,,
5.35,13.42,12.99,19.17,1.88,20.76,11.35,2024-07-25 16:30:00,,,,,
6.7,17.74,20.95,21.24,2.3,28.33,9.15,2024-07-25 16:45:00,,,,,
6.7,17.74,28.97,23.6,2.76,36.11,10.26,2024-07-25 17:00:00,,,,,
6.7,17.74,19.2,22.48,2.25,27.57,10.89,2024-07-25 17:15:00,,,,,
6.53,17.26,23.6,23.62,2.36,31.76,10.76,2024-07-25 17:30:00,,,,,
6.25,16.4,13.94,21.53,2.27,22.78,10.8,2024-07-25 17:45:00,,,,,
6.25,16.4,18.24,21.94,2.3,26.5,10.86,2024-07-25 18:00:00,,,,,
6.25,16.4,30.51,23.86,2.88,37.5,10.66,2024-07-25 18:15:00,,,,,
7.04,18.93,36.03,24.08,2.85,42.1,10.58,2024-07-25 18:30:00,,,,,
8.51,23.17,21.46,21.25,2.25,28.75,10.96,2024-07-25 18:45:00,,,,,
8.51,23.17,13.71,19.12,2.15,21.32,11.19,2024-07-25 19:00:00,,,,,
8.51,23.17,15.94,19.79,2.2,23.49,11.28,2024-07-25 19:15:00,,,,,
7.45,19.44,21.07,21.93,2.41,28.79,12.51,2024-07-25 19:30:00,,,,,
5.71,14.77,25.61,24.42,2.64,33.81,11.35,2024-07-25 19:45:00,,,,,
5.71,14.77,27.12,25.49,2.72,35.61,11.03,2024-07-25 20:00:00,,,,,
5.71,14.77,30.38,26.17,2.64,38.62,10.9,2024-07-25 20:15:00,,,,,
6.24,16.27,28.28,25.54,1.84,36.58,11.08,2024-07-25 20:30:00,,,,,
7.11,18.96,32.16,25.93,0.19,39.94,11.02,2024-07-25 20:45:00,0.41,0.31,0.43,0.3,0.3
7.11,18.96,20.67,24.4,0.18,29.78,10.97,2024-07-25 21:00:00,1.97,1.16,2.2,1.03,1.04
7.11,18.96,16.03,23.59,0.16,25.58,12.41,2024-07-25 21:15:00,1.5,0.89,1.67,0.78,0.8
6.87,18.21,25.82,25.26,0.24,34.43,11.73,2024-07-25 21:30:00,2.64,1.56,2.94,1.38,1.4
6.33,16.63,24.87,25.38,0.22,33.72,11.08,2024-07-25 21:45:00,1.9,1.13,2.13,0.99,1.01
6.33,16.63,15.8,23.22,0.09,25.2,11.21,2024-07-25 22:00:00,2.14,1.26,2.38,1.11,1.13
6.33,16.63,23.16,23.61,0.2,31.39,11.29,2024-07-25 22:15:00,1.69,1.0,1.89,0.88,0.9
5.97,15.46,28.58,25.18,0.14,36.63,11.45,2024-07-25 22:30:00,1.55,0.92,1.73,0.81,0.82
5.35,13.69,31.98,24.06,0.16,38.8,11.77,2024-07-25 22:45:00,1.54,0.91,1.71,0.8,0.82
5.35,13.69,18.81,22.52,0.05,27.27,11.45,2024-07-25 23:00:00,1.13,0.67,1.26,0.59,0.6
5.35,13.69,24.69,24.1,0.14,32.89,11.33,2024-07-25 23:15:00,1.72,1.02,1.92,0.9,0.91
6.0,15.59,17.88,22.47,0.03,26.49,11.18,2024-07-25 23:30:00,1.24,0.73,1.38,0.64,0.66
7.09,18.9,17.85,22.59,0.02,26.53,10.58,2024-07-26 00:00:00,1.13,0.67,1.26,0.59,0.6
7.09,18.9,18.26,21.08,0.04,26.05,12.69,2024-07-26 00:15:00,1.51,0.89,1.68,0.79,0.8
6.15,16.26,18.3,22.02,0.01,26.59,11.5,2024-07-26 00:30:00,1.25,0.74,1.39,0.65,0.66
4.86,12.22,19.66,22.82,0.05,28.12,9.24,2024-07-26 00:45:00,1.41,0.84,1.58,0.74,0.75
4.86,12.22,17.56,23.04,0.03,26.53,10.66,2024-07-26 01:00:00,1.27,0.75,1.42,0.66,0.67
4.86,12.22,18.4,22.78,0.04,27.07,11.69,2024-07-26 01:15:00,1.15,0.68,1.29,0.6,0.61
5.38,13.54,14.78,20.18,0.04,22.75,11.6,2024-07-26 01:30:00,1.21,0.72,1.35,0.63,0.64
6.25,16.39,13.95,21.12,0.03,22.58,11.32,2024-07-26 01:45:00,1.17,0.7,1.31,0.61,0.62
6.25,16.39,16.37,22.77,0.01,25.42,11.27,2024-07-26 02:00:00,1.28,0.76,1.43,0.67,0.68
6.25,16.39,18.77,23.15,0.0,27.58,11.27,2024-07-26 02:15:00,1.13,0.67,1.26,0.59,0.6
6.28,16.47,18.68,23.18,0.01,27.52,11.47,2024-07-26 02:30:00,1.17,0.69,1.3,0.61,0.62
6.32,16.61,20.04,22.51,0.01,28.27,11.21,2024-07-26 02:45:00,1.14,0.67,1.27,0.59,0.6
6.32,16.61,21.34,23.29,0.01,29.74,11.2,2024-07-26 03:00:00,1.13,0.67,1.26,0.59,0.6
6.32,16.61,14.29,21.63,0.0,23.12,11.88,2024-07-26 03:15:00,1.22,0.72,1.36,0.63,0.65
6.01,15.66,18.24,22.4,0.01,26.74,11.9,2024-07-26 03:30:00,1.13,0.67,1.26,0.59,0.6
5.53,14.23,20.01,21.59,0.01,27.75,10.99,2024-07-26 03:45:00,1.4,0.83,1.56,0.73,0.74
5.53,14.23,23.82,22.41,0.04,31.29,11.23,2024-07-26 04:00:00,1.27,0.75,1.41,0.66,0.67
5.53,14.23,24.88,21.29,0.01,31.55,11.25,2024-07-26 04:15:00,1.42,0.84,1.59,0.74,0.76
5.27,13.45,23.37,21.99,0.0,30.69,11.23,2024-07-26 04:30:00,1.19,0.7,1.32,0.62,0.63
4.83,12.12,18.77,21.94,0.03,26.93,10.07,2024-07-26 04:45:00,1.42,0.84,1.58,0.74,0.75
4.83,12.12,19.27,20.87,0.02,26.77,11.08,2024-07-26 05:00:00,1.13,0.67,1.26,0.59,0.6
4.83,12.12,24.22,22.5,0.05,31.66,11.39,2024-07-26 05:15:00,1.28,0.76,1.43,0.67,0.68
6.04,14.9,24.14,23.46,0.04,32.1,11.61,2024-07-26 05:30:00,1.27,0.75,1.42,0.66,0.68
8.74,23.87,37.11,22.0,0.15,41.87,11.52,2024-07-26 05:45:00,1.6,0.95,1.79,0.84,0.85
8.74,23.87,24.24,20.89,0.11,30.82,11.93,2024-07-26 06:00:00,1.63,0.97,1.82,0.85,0.87
8.74,23.87,29.23,21.02,0.16,34.94,10.97,2024-07-26 06:15:00,1.57,0.93,1.76,0.82,0.84
7.73,20.69,35.09,21.31,0.23,39.87,11.27,2024-07-26 06:30:00,2.48,1.47,2.77,1.3,1.32
6.01,15.68,24.91,21.5,0.07,31.69,12.27,2024-07-26 06:45:00,1.49,0.88,1.66,0.78,0.79
6.01,15.68,26.38,22.9,0.26,33.63,12.56,2024-07-26 07:00:00,1.13,0.67,1.26,0.59,0.6
6.01,15.68,19.91,19.37,0.1,26.49,12.15,2024-07-26 07:15:00,1.89,1.12,2.11,0.99,1.0
5.58,14.53,24.46,20.89,0.33,30.99,12.15,2024-07-26 07:30:00,1.15,0.68,1.28,0.6,0.61
4.8,12.04,37.36,22.97,0.72,42.59,11.85,2024-07-26 07:45:00,2.78,1.65,3.11,1.45,1.48
4.8,12.04,39.44,24.11,0.57,44.89,11.76,2024-07-26 08:00:00,3.69,2.18,4.12,1.93,1.96
4.8,12.04,34.37,24.22,0.59,40.83,11.64,2024-07-26 08:15:00,5.47,3.23,6.11,2.86,2.9
7.63,19.14,37.22,25.53,1.07,43.84,11.34,2024-07-26 08:30:00,6.6,3.9,7.37,3.44,3.5
12.21,34.27,38.93,25.49,1.12,45.21,12.46,2024-07-26 08:45:00,5.56,3.29,6.22,2.9,2.95
12.21,34.27,38.14,23.4,1.25,43.46,11.59,2024-07-26 09:00:00,4.76,2.81,5.32,2.48,2.53
12.21,34.27,36.75,23.4,1.28,42.33,11.52,2024-07-26 09:15:00,7.75,4.58,8.66,4.05,4.12
13.3,37.67,38.32,25.03,1.27,44.47,11.45,2024-07-26 09:30:00,7.23,4.27,8.08,3.77,3.84
15.44,43.96,29.04,25.19,0.9,37.0,11.22,2024-07-26 09:45:00,3.9,2.31,4.36,2.04,2.07
15.44,43.96,35.22,23.58,1.33,41.17,10.52,2024-07-26 10:00:00,6.5,3.84,7.26,3.39,3.45
15.44,43.96,38.4,25.82,1.03,44.96,10.77,2024-07-26 10:15:00,6.64,3.92,7.42,3.47,3.53
16.14,45.64,34.42,24.14,0.98,40.82,11.04,2024-07-26 10:30:00,4.93,2.91,5.51,2.57,2.62
17.42,49.89,27.66,23.42,0.79,34.95,10.92,2024-07-26 10:45:00,5.93,3.5,6.63,3.1,3.15
17.42,49.89,39.76,24.31,0.96,45.25,11.01,2024-07-26 11:00:00,2.49,1.47,2.78,1.3,1.32
17.42,49.89,28.52,22.48,0.69,35.14,11.19,2024-07-26 11:15:00,3.9,2.3,4.35,2.03,2.07
18.97,54.61,35.71,23.97,0.7,41.78,12.03,2024-07-26 11:30:00,4.85,2.86,5.42,2.53,2.57
21.53,62.24,18.8,21.01,0.24,26.46,11.12,2024-07-26 11:45:00,2.47,1.46,2.76,1.29,1.31
21.53,62.24,31.22,22.66,0.79,37.44,10.95,2024-07-26 12:00:00,5.82,3.44,6.51,3.04,3.09
21.53,62.24,30.1,21.82,0.93,36.08,11.49,2024-07-26 12:15:00,4.94,2.92,5.52,2.58,2.62
21.21,61.23,45.83,24.77,1.18,50.43,11.22,2024-07-26 12:30:00,6.48,3.83,7.24,3.38,3.44
20.59,59.41,31.94,25.61,0.99,39.59,11.38,2024-07-26 12:45:00,3.0,1.77,3.35,1.57,1.59
20.59,59.41,42.23,26.31,0.83,48.32,12.53,2024-07-26 13:00:00,5.34,3.15,5.96,2.79,2.83
20.59,59.41,36.32,25.14,0.54,42.9,11.75,2024-07-26 13:15:00,4.16,2.46,4.65,2.17,2.21
20.18,57.97,32.19,24.09,1.15,38.98,11.53,2024-07-26 13:30:00,4.85,2.87,5.42,2.53,2.58
19.6,56.44,33.59,23.66,0.87,39.9,13.21,2024-07-26 13:45:00,2.94,1.74,3.29,1.54,1.56
19.6,56.44,31.64,24.26,0.62,38.63,11.79,2024-07-26 14:00:00,5.48,3.23,6.12,2.86,2.91
19.6,56.44,29.23,24.12,0.52,36.59,11.26,2024-07-26 14:15:00,4.17,2.46,4.66,2.18,2.21
21.62,62.21,31.12,23.6,0.56,37.86,10.61,2024-07-26 14:30:00,5.62,3.32,6.27,2.93,2.98
25.44,73.97,24.46,20.92,0.69,31.02,10.82,2024-07-26 14:45:00,3.37,1.99,3.77,1.76,1.79
25.44,73.97,24.95,20.75,0.71,31.33,11.31,2024-07-26 15:00:00,3.99,2.36,4.46,2.08,2.12
25.44,73.97,37.14,24.72,1.25,43.34,10.31,2024-07-26 15:15:00,5.65,3.33,6.31,2.95,3.0
23.77,68.74,32.91,22.29,0.45,38.62,11.3,2024-07-26 15:30:00,4.08,2.41,4.56,2.13,2.17
20.54,59.25,39.72,23.42,0.87,44.75,11.55,2024-07-26 15:45:00,6.43,3.8,7.19,3.36,3.42
20.54,59.25,33.29,21.82,0.74,38.67,11.04,2024-07-26 16:00:00,5.99,3.54,6.7,3.13,3.18
20.54,59.25,29.49,21.58,0.76,35.46,10.85,2024-07-26 16:15:00,3.09,1.83,3.46,1.61,1.64
20.59,59.44,34.77,20.77,1.19,39.31,10.54,2024-07-26 16:30:00,7.13,4.21,7.97,3.72,3.79
20.68,59.69,35.84,23.46,0.77,41.62,10.31,2024-07-26 16:45:00,4.64,2.74,5.18,2.42,2.46
20.68,59.69,27.46,21.21,0.51,33.6,11.02,2024-07-26 17:00:00,3.53,2.09,3.95,1.84,1.88
20.68,59.69,33.87,22.82,0.72,39.68,12.04,2024-07-26 17:15:00,4.74,2.8,5.3,2.48,2.52
20.72,59.81,36.93,22.26,0.78,41.86,11.16,2024-07-26 17:30:00,4.67,2.76,5.22,2.44,2.48
20.78,59.99,32.94,22.0,0.92,38.48,12.0,2024-07-26 17:45:00,5.76,3.4,6.43,3.01,3.06
20.78,59.99,44.73,20.38,1.14,47.21,11.32,2024-07-26 18:00:00,7.19,4.24,8.04,3.75,3.82
20.78,59.99,27.96,20.24,0.69,33.5,10.66,2024-07-26 18:15:00,5.52,3.26,6.16,2.88,2.93
20.66,59.64,22.24,18.97,1.02,28.17,11.34,2024-07-26 18:30:00,3.9,2.3,4.36,2.04,2.07
20.45,58.99,24.87,18.03,0.32,29.81,10.8,2024-07-26 18:45:00,1.96,1.16,2.18,1.02,1.04
20.45,58.99,25.64,18.34,0.9,30.6,11.54,2024-07-26 19:00:00,3.95,2.33,4.41,2.06,2.1
20.45,58.99,24.49,19.42,0.71,30.24,11.37,2024-07-26 19:15:00,3.37,1.99,3.76,1.76,1.79
19.52,56.38,23.7,18.81,0.76,29.28,10.88,2024-07-26 19:30:00,5.31,3.14,5.93,2.77,2.82
18.05,51.79,24.0,19.32,0.85,29.79,10.66,2024-07-26 19:45:00,4.89,2.89,5.47,2.56,2.6
18.05,51.79,15.5,19.11,0.27,22.76,10.53,2024-07-26 20:00:00,1.8,1.06,2.01,0.94,0.95
18.05,51.79,23.66,19.54,0.67,29.63,10.02,2024-07-26 20:15:00,4.82,2.85,5.39,2.52,2.56
16.78,47.31,23.82,19.91,0.4,29.96,10.71,2024-07-26 20:30:00,3.08,1.82,3.45,1.61,1.64
14.1,39.95,32.76,19.33,0.83,36.92,10.63,2024-07-26 20:45:00,3.76,2.22,4.2,1.96,1.99
14.1,39.95,24.43,18.56,0.77,29.73,10.69,2024-07-26 21:00:00,3.13,1.85,3.5,1.64,1.66
14.1,39.95,13.09,18.45,0.09,20.45,11.03,2024-07-26 21:15:00,1.54,0.91,1.72,0.8,0.82
14.11,39.96,11.16,17.49,0.17,18.37,11.0,2024-07-26 21:30:00,1.81,1.07,2.02,0.95,0.96
14.11,39.97,38.56,19.56,0.79,41.75,10.85,2024-07-26 21:45:00,5.21,3.08,5.82,2.72,2.77
14.11,39.97,39.55,20.81,0.55,43.23,10.64,2024-07-26 22:00:00,5.07,2.99,5.67,2.65,2.69
14.11,39.97,31.07,20.58,0.56,36.21,10.75,2024-07-26 22:15:00,3.64,2.15,4.07,1.9,1.93
13.16,37.16,21.28,18.98,0.17,27.4,11.7,2024-07-26 22:30:00,1.63,0.96,1.82,0.85,0.86
11.54,32.26,33.32,18.9,0.37,37.14,11.28,2024-07-26 22:45:00,1.78,1.05,1.99,0.93,0.94
11.54,32.26,19.62,19.44,0.12,26.29,10.96,2024-07-26 23:00:00,1.71,1.01,1.91,0.89,0.91
11.54,32.26,23.62,20.21,0.19,29.95,11.05,2024-07-26 23:15:00,1.86,1.1,2.08,0.97,0.99
11.68,32.76,32.1,21.34,0.26,37.45,11.09,2024-07-26 23:30:00,2.01,1.19,2.24,1.05,1.07
11.97,33.55,18.6,19.45,0.08,25.47,10.74,2024-07-27 00:00:00,1.44,0.85,1.61,0.75,0.76
11.97,33.55,21.0,18.78,0.07,27.06,10.98,2024-07-27 00:15:00,1.43,0.84,1.59,0.74,0.76
12.54,35.31,16.91,18.86,0.04,23.78,12.51,2024-07-27 00:30:00,1.21,0.72,1.35,0.63,0.64
13.3,37.53,19.7,19.38,0.04,26.33,11.38,2024-07-27 00:45:00,1.17,0.7,1.31,0.61,0.62
13.3,37.53,13.35,18.37,0.03,20.63,11.27,2024-07-27 01:00:00,1.28,0.76,1.43,0.67,0.68
13.3,37.53,9.88,17.75,0.02,17.48,12.61,2024-07-27 01:15:00,1.13,0.67,1.26,0.59,0.6
13.68,38.58,18.43,18.61,0.06,24.88,12.52,2024-07-27 01:30:00,1.15,0.68,1.28,0.6,0.61
14.31,40.59,16.68,18.49,0.02,23.39,11.43,2024-07-27 01:45:00,1.23,0.73,1.37,0.64,0.65
14.31,40.59,12.7,17.79,0.02,19.79,11.12,2024-07-27 02:00:00,1.23,0.73,1.37,0.64,0.65
14.31,40.59,12.56,17.88,0.01,19.72,11.08,2024-07-27 02:15:00,1.3,0.77,1.45,0.68,0.69
14.82,42.33,12.49,17.62,0.02,19.53,11.24,2024-07-27 02:30:00,1.3,0.77,1.45,0.68,0.69
16.16,46.11,17.87,17.93,0.03,24.07,11.11,2024-07-27 02:45:00,1.61,0.95,1.79,0.84,0.85
16.16,46.11,24.67,19.56,0.03,30.46,10.94,2024-07-27 03:00:00,1.18,0.7,1.32,0.62,0.63
16.16,46.11,19.86,19.55,0.01,26.55,10.99,2024-07-27 03:15:00,1.15,0.68,1.28,0.6,0.61
15.88,45.28,22.31,20.29,0.03,28.93,11.1,2024-07-27 03:30:00,1.4,0.83,1.56,0.73,0.74
